date,title,content,no
2022.04.04 09:04:29,아더< 아직 설거지 안끝났다. 더갈거같다,타라 ㅇ,2257842
2022.04.04 09:04:31,보라 쏘는데?,어??,2257843
2022.04.04 09:04:47,이런 장이면 국내주식이 더 나은 거 같은데…?,안그래;;?,2257844
2022.04.04 09:04:53,웨이브 개시발새끼,아,2257846
2022.04.04 09:05:09,가는놈만 가는 장인거 알제 ? 내용필,오후장부터 슬슬 솔라나니어 올라온다 잘봐라~ 지금 매수 해놔~,2257847
2022.04.04 09:05:15,내가 32살까지 일하면서 모은돈,1억7천에 벤츠중고차한대있는데 몇ㅌㅊ?,2257848
2022.04.04 09:05:19,다른 거래소 상장해도 걱정되긴하네..,보바가 요즘 계속 하락하면서 나락 가고 있긴 한데 에어드랍 일정대로 상장했고 나름 주요 글로벌 거래소에도 하나씩 추가 상장 시키고 있는게 보여서 아직까지는 버리지는 못하겠는데  근데 중요한게 빗썸에서 상장했을때 잘갔었으면 좋았을텐데 계속 하락만 해서 다른 거래소 상장해도 걱정되긴함 ㅠ,2257849
2022.04.04 09:05:37,이년들은 1원만올라도 쏘냐?,- dc official App,2257850
2022.04.04 09:05:58,아더 적당히 먹고빼라,조진다 ,2257852
2022.04.04 09:06:01,빗붕이...46185 30배 롱잡았다...,떨린ㄷㅏ....오늘 치킨 가능하냐?,2257853
2022.04.04 09:06:05,온버프 돔황챠,,2257854
2022.04.04 09:06:10,왁스 시동건다,가려나보다,2257855
2022.04.04 09:06:13,폴리곤 걍 팔까,0.05퍼 올랐노,2257856
2022.04.04 09:06:21,스와이프는 갑자기왜글많냐?,저새끼 존나안가는새낀거알지? ,2257857
2022.04.04 09:06:56,아직도 경주마 타령하는 새끼들은 뭐냐,좃주마로 닉변하고아침에 설거지 원툴로만 쓰이는데아직도 경주마를 찾노 ,2257859
2022.04.04 09:06:59,5-6달 물도안타고 가만히있는 애들은 존버란말 쓰지 마라,,2257860
2022.04.04 09:07:31,질싸카 아침에 반등 안줘서 심술 잔뜩난 빗붕이면 개추,ㅇㄷㄴㅂㅌ ㅋㅋ,2257863
2022.04.04 09:07:38,질리카 오늘 개쏘겠다 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㅇ,2257864
2022.04.04 09:07:38,벨로프로토콜은 1억만 있으면 세력 할수있을듯,ㅈ,2257866
2022.04.04 09:07:56,피르마 가냐,몇일 존나 빠지더니,2257867
2022.04.04 09:08:05,오늘의 경주마,메인프레임 오늘 목표가 21.5원,2257869
2022.04.04 09:08:06,헌트는 아침9시에안가면 안가는거임,ㆍ,2257870
2022.04.04 09:08:13,야 나 케익 먹고 싶어서 업빗에서 빗코 6만원치 사서 페이코인으로 바깟는,이걸로 페이코인 앱에서 어케 결제함?,2257871
2022.04.04 09:08:19,btc 디스트릭트 go,d,2257872
2022.04.04 09:08:24,빗썸 상장하고는 올렸어야하는거 아니냐,디파인이 일주년 이라고 야심차게 빗썸에서 상장했으면 펌핑좀 시켜준다음에 빼던가 했어야 했는데 빗썸 상장시킨뒤에 계속해서 가격 조정받는 흐름이라.. 카니발 캠페인 모멘텀좀 받을수있것냐? 뭐라도 좀 상승재료 받고 올라가긴 해야할거같은데,2257873
2022.04.04 09:08:25,엊그제부터 니어 쏜다했던 개붕이다,,2257874
2022.04.04 09:08:58,질리카는 경의롭네,호재소멸된 코인이 맞나,2257876
2022.04.04 09:09:08,질리카 ㅈ같은 코인이 오늘 가면 후라이펜에 손가락 지짐,ㅇㅇ ,2257878
2022.04.04 09:09:14,룸넷 갈듯한데,딱 적당한,2257879
2022.04.04 09:09:43,공짜 케익 인증 ㅋㅋㅋ 개꿀 줘도 못먹노,,2257880
2022.04.04 09:10:12,비트 병신 끝물같은데,,2257882
2022.04.04 09:10:19,이제 메인이 갈차례 아니겠음?,,2257883
2022.04.04 09:10:36,질리카 오늘 마감 200원일듯 탈사람 타자 ,아니 20원이였나? ,2257884
2022.04.04 09:10:45,업비트 현물좆장 >BTC 관찰,ㅇㅀ,2257886
2022.04.04 09:11:11,김치 세력들은 몇개 올려놓고 잘가는거 픽하는데,그중에 코박은 항상 9시에 올려줬다가 팽당함 ㅋㅋㅋㅋㅋ,2257889
2022.04.04 09:11:14,오늘 아침장 설거지 당했으면 개추 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ나도 몇번당해서 9시 장엔 안타지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2257890
2022.04.04 09:11:24,디스트릭트 시작으로 오늘은 btc장온다고 본다,원화장 설거지는 끝난듯,2257892
2022.04.04 09:11:29,저스트 손절쳤다,내5만원 잘먹어라 세력거지새끼들아 ㅋㅋ,2257893
2022.04.04 09:11:35,어제 오늘 장 좆노잼이네 ,빌빌 거리는게 좆노잼이네세력들은 뭐하냐 이럴 때 하나 쫙 올리면 무지성침팬치들 미친듯이 달라붙을 타이밍인데 ㅋㅋ,2257894
2022.04.04 09:11:43,스와이프 지옥 가노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,2257896
2022.04.04 09:11:45,온버프 오늘 상장이랬는데 뭐좆도없노,병신쓰레기코인,2257897
2022.04.04 09:11:49,플댑 체결강도 버그임? 왜저래,ㅇㅇ,2257898
2022.04.04 09:12:01,어제 아더간다고 했지?,몰빵들 해라,2257899
2022.04.04 09:12:05,질리카 <<가망없는 이유 알려준다,,2257900
2022.04.04 09:12:09,보라떡상ㅋㅋㅋㅋㅋ,- dc official App,2257901
2022.04.04 09:12:13,전재산 10배 숏잡음 번개탄 불붙이기 직전임,,2257902
2022.04.04 09:12:44,질리카 똑똑하넹,1. 4월 2일 발표한다면서 호재 핑계로 올리고2. 막상 발표한다던 당일 뭐가 없어서 떨어지게하고3. 발표 전날 발표 날 정말 아무 트윗도 없어서 더 떨어지게 하고4. 막판에 4월 중순에 발표있다면서 다시 펌핑 노리나바,2257904
2022.04.04 09:13:01,쓰레스 종가 도달하면,출발한다.,2257906
2022.04.04 09:13:02,오늘 용돈 벌고 싶다고?,니어 눌릴때 타라 5퍼는 먹는다,2257907
2022.04.04 09:13:07,보라 가즈아,가자 드디어,2257909
2022.04.04 09:13:13,이런불장에 나만 못버냐? ㅋㅋㅋㅋ,,2257910
2022.04.04 09:13:15,보라 쏜다,타라,2257911
2022.04.04 09:13:20,보라 쏜다 보라남친 시아 드가자,ㅇㅇ,2257912
2022.04.04 09:13:21,보라1600에 존버2달째다,썅년이제야 벌리는건가,2257913
2022.04.04 09:13:25,디카르고 심상정인데?,벽 세우는거 보니까 오늘 갈거같은데??,2257916
2022.04.04 09:13:29,보라 최소 1400,ㅇㅇ,2257917
2022.04.04 09:13:33,질리카 가망없는 이유 알려준다,,2257918
2022.04.04 09:13:39,룸네트워크 오후 전에 함 쏠듯,탈거면 지금 좀 사두셈,2257919
2022.04.04 09:13:50,모스코인간다,타라ㅔ,2257920
2022.04.04 09:13:50,온버프 오늘 6시반 상장 같이물릴 병신구함,,2257921
2022.04.04 09:14:08,씹불장,대불장 머호황 근데 나만 못먹는중 엌ㅋㅋㅋ,2257922
2022.04.04 09:14:09,보라 겨우 5퍼쏘고 찍 ㅋㅋㅋㅋㅋ,,2257924
2022.04.04 09:14:10,질리카야 어디가냐 ㅅㅂ,,2257925
2022.04.04 09:14:11,아더 화성가즈아,1,2257927
2022.04.04 09:14:38,무비블록 4시간봉 ㅋㅋ 개미지옥이다 진짜,진짜 개새끼다 ㅋㅋㅋ 차라리 쏟아라 ,2257929
2022.04.04 09:14:38,아다 호가움직이는거 괴랄하네,ㅋㅋㅋㅋㅋㅋ,2257930
2022.04.04 09:15:00,수면매매 드간다,좀따보자 질리카짱,2257932
2022.04.04 09:15:16,ㅅㅂ 왜 내가 고르는코인만 안오르지?,다른코인들은 하루에 30퍼씩 올라가는데 왜 내코인은 꿈쩍도 안하냐 시발 ,2257933
2022.04.04 09:15:20,휴..웨이브 겨우 빠져나왔다ㅜㅜ,수면매매 하려했던 내가 ㅂㅅ이지ㅋㅋ59850에 수면매매 매도 걸리고 나서 55750에 물타기해서평단 57602만들고 54290나락가는거 보고지금 잠깐 쏠때 57960에 팔아버림 휴ㅜㅜ잠시 숨좀 돌려야지,2257934
2022.04.04 09:15:20,벨로프로토콜은 1억만 있으면 세력 할수있을듯,ㅈ,2257935
2022.04.04 09:15:20,에휴 비트 또 지랄났네,안볼란다 오늘 대떡락장이네,2257936
2022.04.04 09:15:22,btc 선동 진짜 당하지마라 젓비트 btc는 걸러,이새끼들 몰려와서 선동하는 패턴 개똑같은데재단에서 알바 오지게 푸는거같음이 씹새들 그러니까 원화마켓 쫓겨나서 btc간거다 업비트 btc는 무조건 거르면 된다고 보면됨ㅇㅇ 씹스캠 다 거기다가 박아놓음,2257937
2022.04.04 09:15:23,BTC 도박장 드개재~~~~~~~~~~~~~,,2257938
2022.04.04 09:15:33,이거봐라 디스트릭트 더가자나 ㅇ,ㅇ,2257939
2022.04.04 09:15:45,보라계속 저점 다지는중,ㅋ 계속 우상향중인데 동전간다는 개지랄하지마라 죽여버린다,2257943
2022.04.04 09:15:47,홍금보 어쩐일로 맞췄냐 ㅋㅋㅋㅋㅋ존나 웃기네,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2257944
2022.04.04 09:15:59,두나무 직원 600명이네,와,2257946
2022.04.04 09:16:05,오늘은 숏인듯,ㅈ,2257947
2022.04.04 09:16:17,아침에 경주마만 노리깐 결국 안가네,올라 타는 순간 폭포수처럼 떨구네,2257948
2022.04.04 09:16:24,홍금보다 아더맞췄다 다음은 ㅇㅇ,가스리스크에 살며시 매수하라고 강추한다 ㅎ,2257950
2022.04.04 09:16:28,눈치빠른애들은 디스트릭탓제?,btc로 돈몰린다,2257952
2022.04.04 09:16:44,회사에서 빗갤 하는 게이 있농,응 잘가고 ~ ㅋㅋ,2257953
2022.04.04 09:16:56,다시는 나를 무시하지마라,알겠냐?450억의 나 이 홍금보횽만 믿어라,2257954
2022.04.04 09:16:57,오늘 모스코인 최소 80% 간다,그전에 매집 좆빠지게 끝내고 오늘 터진다 최소로 잡고 최대는 내일까지 130% 본다,2257955
2022.04.04 09:17:01,보라 무거워서 못감,호재에도 못쏘는거보면그냥 1200원즈음 이 고점인 코인이네,2257956
2022.04.04 09:17:02,쓰레스 타라 간다,오늘 200은 간다그 이상은 안감,2257958
2022.04.04 09:17:22,역시나 비체인 혹시나했다,짱개 타임 기다려보고 안되면 이젠 팔아야겠다 ㅆㅂ ,2257960
2022.04.04 09:17:29,아이온 결국 상폐인건가,그래서 올리는 거니?,2257962
2022.04.04 09:17:32,대운지 스타트 ;;돔 황 챠ㅑㅑ,시즌종료,2257963
2022.04.04 09:17:42,웨이브 아직도 들고있는애들이잇네 ,,2257964
2022.04.04 09:17:45,플로우 빨리 떨어져라,떨어질줄 알고 진작에 다 팔았다,2257965
2022.04.04 09:17:54,질리카만 보면 속뒤집어지는사람들은 개추 ㅋㅋㅋㅋㅋㅋ,ㅇㄷㄴㅂㅌ,2257966
2022.04.04 09:17:58,리브랜딩 하나로 수십배 뻥튀기한 이캐시 상폐해서,시장에 자금좀 돌게하자 ,2257967
2022.04.04 09:18:09,쿼크 왤케 운지함,어제 5퍼 먹고 튀었는데 ㅋㅋ,2257968
2022.04.04 09:18:19,ㅅㅂ 씹불장이네,돈벌기 숩다 쉬워 ㅋㅋ,2257970
2022.04.04 09:18:24,btc 선동에 넘어가는 흑우 없제?,진짜 알바 쉑들 개극혐이노ㅋ 경주마 선동에 이어서 btc 까지 선동을?쉬팔 지들은 안들어갈거면서 한틱에 쏟으면 책임질거노? 돈 얼마나 받으면 사람을 나락으로 보낼라고 하노,2257971
2022.04.04 09:18:29,BTC를 왜삼? 수수료 좆같이 때가고는데,0.05%*2 비트거래 = 0.1%BTC거래 0.25%*2 = 0.5% 걍 거래만해도 100만원기준 = 1천원 99.9만원 -> 99.4만원걍 본절만쳐도 6천원 날라감 ,2257972
2022.04.04 09:18:54,셀로 탄사람 없냐,오늘 가냐,2257973
2022.04.04 09:18:59,웨이브 씨발련 어캄?,20퍼내고 탈출은 시발 아니잖아 ,2257975
2022.04.04 09:19:07,쓰레스홀드 오늘 200넘겠넹,일단 분할매수해두고 다른것도 찾아야겟다,2257976
2022.04.04 09:19:09,장도 그렇게 나쁘지 않은듯,장분위기도 나쁘지 않은듯~~ 아이즈프로토콜도엘뱅크 MEXC 상장까지 3월에연달아 하는거 보니 뭔가 움직임이는듯한데국내상장도 어렵지 않을 것 같아서 ㅋㅋㅋㅋ~진짜 이런건 소액 주워 놓고 묵혔다나중에 보면 혜자 되있지 않을까,2257977
2022.04.04 09:19:29,4시간봉은 괜찮은데,불안불난하아,2257979
2022.04.04 09:19:32,쓰레기홀드 장대양봉 뭐냐 ㅋㅋㅋㅋ,큰일나겠다 ㅋㅋㅋ,2257980
2022.04.04 09:19:39,머장운지 = BTC 도박장 오픈,,2257981
2022.04.04 09:19:39,디카르고 100억 허매수=깜찍 상승후 더떨구기 공식 ,ㅋㅋㄲㅋ ㅋ,2257982
2022.04.04 09:19:42,비체인 가나싶드만 개같노 ㅋㅋㅋ,ㅋㅋㅋ ,2257983
2022.04.04 09:19:50,오늘 승지자들 이야기해본다.,오늘만큼은좆소 공장충들 승ㅅㄱ,2257985
2022.04.04 09:20:25,피르마체인 ㅅㅂ 또라이 아니냐,개같이 물렸는디 오르길래 평단 낮출려고돈 ㅈㄴ 쳐박고 있었는데 지도 같이 쳐박고 있었네ㅅㅂㄱㅅㄲ,2257988
2022.04.04 09:20:48,코인 가격 2015년도로 돌아간다는 얘기도 무시해선 안될듯,국내 거래소들 개미들 대놓고 엿먹이는거만 봐도 희망회로 돌리기엔 리스크가 너무 크다,2257990
2022.04.04 09:20:54,월욜마다 빠지는건,국룰이네 ,2257991
2022.04.04 09:20:55,바운스토큰...ㄷㄷ,바운스 그자체네,2257992
2022.04.04 09:21:07,지하철에서 어떤사람이 질리카사는건 특수반이라던데,질리카 산 사람들 의견은 어떰?,2257994
2022.04.04 09:21:09,이클 6.5갈때까진 사지마라 물린다,형은말햇다 6.5뚫으면 사둬라,2257995
2022.04.04 09:21:37,스톰 이새끼는 뭐가올랐다고,떨어지누 ㅅㅂ,2257996
2022.04.04 09:21:41,디카르고 물린 비응신새끼없제?ㅋㅋㅋ,ㅋㅋㅋㅋ앜,2257998
2022.04.04 09:21:45,조정 들어간거임? 장이 왜이럼;,ㅇ.ㅇ?,2257999
2022.04.04 09:21:50,아더 이년 믿어도되냐?,ㅇㅇ ,2258000
2022.04.04 09:21:59,질리카시드 두배된거 본전만 뽑고 나머지 존버 한다 졸업 ㅅㄱ,ㅋㄷㅋㄷ 질리카 400원에 오겠다,2258001
2022.04.04 09:22:20,회사 왜 가냐 ?,코인 하면 가만히 있어도 돈 버는데 ㅋㅋ,2258003
2022.04.04 09:22:51,뒤늦은 경주마 스트라티스,간다,2258005
2022.04.04 09:22:51,썬더가 하락하는 이유 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,업빗도 니들 개미돈 아가리 쩌억하면서 빨아먹어야지?,2258006
2022.04.04 09:22:53,빠운스 ㄱ,한번올릴떄 10퍼로 끝날코인이 아님,2258007
2022.04.04 09:22:57,보통 친남매끼린 스킨쉽 어디까지 하냐?,키스? 대딸?,2258008
2022.04.04 09:23:07,머장 무빙 저러는거 하루이틀도 아니고,걍 냅둬 ,2258010
2022.04.04 09:23:16,질리카만보면 속쓰린사람들은 개추 ㅋㅋㅋㅋ,ㅇㄷㄴㅂㅌ,2258013
2022.04.04 09:23:24,주말쉬고 돈좀 벌어볼려고 머장 차트보니까 조나 무섭네;;,혹시 오늘 빨간날이냐 ?./,2258015
2022.04.04 09:23:33,님들아 저 코로나 걸렸는데,코로나 걸렸을때 뭐가 좋아요?? 어제 자가검진키트 했는데 2줄 나왔어요 ,2258016
2022.04.04 09:23:50,현금화 해놔라 내일부터 시작된다 ,,2258017
2022.04.04 09:24:22,이클 개미꼬드기기 ON ㅋㅋㅋㅋ,들가는새기 물린다,2258019
2022.04.04 09:24:25,고머니 100원 가보자~!!!,갈 수 있 다,2258020
2022.04.04 09:24:26,코갤 대표 홍금보를 소개한다,,2258021
2022.04.04 09:24:33,오후 경주마 추천한다,니에미다 ,2258022
2022.04.04 09:24:34,뚜레쥬르 공짜케익 드셈 오늘 선착순,,2258023
2022.04.04 09:24:45,대장 지금 찐바닥이고 오늘 상승장아님?,의견점,2258025
2022.04.04 09:25:23,홍금보다.BTC장 심상치않다 ㅇㅇ,ㅂㅈㄷㅂㄷ,2258028
2022.04.04 09:25:30,쓰레스 183까지만 개미들 힘으로 뚫으면,나머지는 세력들이 뚫어준다,2258030
2022.04.04 09:25:32,보라 입출금 제한머냐,ㅔ,2258031
2022.04.04 09:25:35,아더오늘몇까지보냐?,ㅇㅇ,2258032
2022.04.04 09:25:42,T코인 쓰레기 오르는 호재가 이건가?,어..?버스타고 가즈아 같은데아닌가?,2258033
2022.04.04 09:25:47,ㅋㅋㅋ 이것밖에안돼?,,2258035
2022.04.04 09:25:48,대ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ운ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ지,돔황챠~!!!!!!!!!!!!!!,2258036
2022.04.04 09:25:55,스와이프,호재가 혹시 화재였나요..?,2258037
2022.04.04 09:25:55,바운스토큰 평단가 0.00035000,어떻노  ㅎㅎ 이거 4배는 갈거같은디 ~,2258038
2022.04.04 09:26:04,이클지금타지말고 6.5저항뚫으면타,지금타면 물려서 고생함 진짜룽,2258039
2022.04.04 09:26:09,장담한다.바운스토큰 ㅇㅇ,50퍼이상 쏜다 ㄱ,2258040
2022.04.04 09:26:23,대ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ운ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ지,ㅇㅇ,2258041
2022.04.04 09:26:34,질리카 255층 푸근하다,,2258042
2022.04.04 09:27:02,아 코인 뭐 버리지,솔라나 스팀 엘프 웨이브 폴리곤물린건 없는데 고민이노,2258045
2022.04.04 09:27:11,뉴스 왤케 빨아재끼지 무섭게,,2258046
2022.04.04 09:27:11,빅 ㅡㅡㅡㅡㅡㅡ 쇼 ㅡㅡㅡㅡㅡㅡㅡ 토,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2258047
2022.04.04 09:27:20,BTC 도박장도 빨리드간놈이 먹는다,취금이니,2258049
2022.04.04 09:27:20,조깠네 증말 또 계좌 증발이네,무한반복,2258050
2022.04.04 09:27:23,ㅋ 병신새끼들 보라 쏜다니깐,에휴 줘도못쳐먹네,2258051
2022.04.04 09:27:30,보라 개같이 쏘네 ㅎㄷㄷㄷㄷㄷㄷ,ㄷㄷㄷㄷㄷㄷㄷ,2258053
2022.04.04 09:27:32,도지,오후 경주마 도지 ,2258054
2022.04.04 09:27:32,보라 전고점까지 바로 달릴듯,가즈아,2258055
2022.04.04 09:27:33,비트 점마 어디가노 ㅋㅋㅋㅋㅋㅋ,,2258056
2022.04.04 09:27:37,Btc장으로 전환인가..,넘어가야되냐,2258057
2022.04.04 09:27:40,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,와 오늘만 관망했는데 개소름끼친다;,2258058
2022.04.04 09:27:43,시퍼렇다 시퍼래 ㅋㅋㅋㅋ 현금관망 승리,잇힝,2258059
2022.04.04 09:27:45,폭ㅡㅡㅡㅡㅡㅡㅡㅡ포ㅡㅡㅡㅡㅡㅡㅡㅡ수,ㅋㅋㅋ   ,2258060
2022.04.04 09:27:50,ㅡㅡㅡㅡㅡㅡㅡ태초마을로 돌아간 지우ㅡㅡㅡㅡㅡㅡㅡㅡㅡ,ㅇ ,2258061
2022.04.04 09:27:53,여————- 보————- 미————- 안———— 해,,2258062
2022.04.04 09:28:02,창밖을 보라 창밖을 보라,뜨억상,2258065
2022.04.04 09:28:06,대가리 으스러진 롱충이들 개추 ㅋㅋ,-,2258066
2022.04.04 09:28:10,아더 ㅈ걑은 새끼 ,하 씨이이이발 아침부터 하늘 꼭대기에서 처 물렸네,2258067
2022.04.04 09:28:12,아까 누가 보라<개같이 쏜다했는데,ㄹㅇ이였노,2258068
2022.04.04 09:28:13,하나만 골라,위믹스 누사이퍼 디센 셋 다 좋아보이는데 잘 고르는 애들만 먹을자격 있어보임,2258069
2022.04.04 09:28:19,아더 탔던 내가 밉다,난 왜이러지,2258071
2022.04.04 09:28:19,이클오르자마자 허겁지겁탄애들아,물린거축하한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2258072
2022.04.04 09:28:21,폴리메스 갈때된거가튼데,언제쏘려나ㅜㅜ,2258073
2022.04.04 09:28:25,관망충 속이 뻥 ㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,2258074
2022.04.04 09:28:30,비트 개지랄나네 ㅋㅋ 비트땜에 보라 더못가네,아쉽다,2258075
2022.04.04 09:28:33,오늘 개운지네 ㅋㅋㅋ,현금 관망이 승리네,2258076
2022.04.04 09:28:35,오늘도 난 돈 못번다 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,내가 사기만 하면 내린다 개추 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2258077
2022.04.04 09:28:39,질리카만보면 한강가고싶은 빗붕이들만 개추 ㅋㅋㅋ,ㅇㄷㄴㅂㅌ,2258078
2022.04.04 09:28:41,머장운지 = BTC 도박장 on,,2258079
2022.04.04 09:28:50,자살하면 그만이야,자 죽자,2258080
2022.04.04 09:28:53,2시간 횡보하고 다시 쏟을듯 ㅋ,ㅋ ,2258081
2022.04.04 09:28:56,고생했다 다시 하락장이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,꺼엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2258082
2022.04.04 09:28:57,보라 20퍼 가능한날이었네...,그날이 근데 비트 개떡락날,2258083
2022.04.04 09:28:59,올블루 입갤 ㅋㅋ,,2258084
2022.04.04 09:29:01,비트 지지체크하러 내려간거네,걱정 ㄴㄴ ,2258085
2022.04.04 09:29:02,찐--------------반--------------------등,자 드가자~~,2258086
2022.04.04 09:29:12,비트보니까 큰 전환장이다 btc도박장 오픈조짐이다,가즈앜ㅋㅋㅋㅋㅋㅋ,2258087
2022.04.04 09:29:30,비트 30k까지 떨구면 좋겟다,샌박 디센 물타게ㅠㅠ,2258090
2022.04.04 09:29:35,보라 사라,전고점 넘긴다,2258092
2022.04.04 09:29:42,숏충이,웃음꽃이 피는구나 아하하핳,2258093
2022.04.04 09:29:49,쓰레스 무빙 ㅇㅁ뒤졌냐?,개정신병자코인ㅋㅋㅋ,2258094
2022.04.04 09:30:09,대 폭락장 온다 돔황챠 !!,ㅇ,2258095
2022.04.04 09:30:11,상디가 찾던 오올블루가 여기있었네?,원피스 완결은 났냐?,2258096
2022.04.04 09:30:15,밀크 젖통우유 폭유련 왜캐안가 씨발진짜,빨리섹스출발해,2258097
2022.04.04 09:30:24,이클 제발타지마라 물린다,제발,2258098
2022.04.04 09:30:35,모스코인 인생망했네,300 시팔 오늘 오냐,2258099
2022.04.04 09:30:37,배율 롱충이들 털어내고 찐반등 ㅋㅋ,가자잇 ㅋㅋ,2258100
2022.04.04 09:30:37,내가 손절하자마자 반등해서 개화난빗붕이들만 개추 ㅋㅋㅋ,ㅇㄷㄴㅂㅌ,2258101
2022.04.04 09:30:38,보라 오늘 전고점 찍자 ㅋㅋ,달려보라,2258102
2022.04.04 09:30:58,제발 내 돈으로…,룸빵만 가지 마라.. 하아아아다 가져가 씨발~~,2258103
2022.04.04 09:31:01,btc 도박장 open 바운스 바운스 하넼ㅋㅋㅋ,바운스 어데가누,2258105
2022.04.04 09:31:02,더 말 안 함,위믹스 누사이퍼 디센 ,2258106
2022.04.04 09:31:06,지금 찐바닥 저점이다 풀매수!!!!!!!,드가자!!!!!!!!!!!!!,2258107
2022.04.04 09:31:07,지금 뭐임 ??하락장 전조증상임?,ㅇㅇ ,2258109
2022.04.04 09:31:24,거래대금 많으면 좋은거냐?,ㅇㅇ?,2258110
2022.04.04 09:31:34,빅쇼트로 빨고 추세전환 준비중이면 개추 ㅋㅋ,하아앙,2258112
2022.04.04 09:31:40,달려 보라,보라 달려,2258113
